object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
108136575,110.390625,-24.132875,237.751377,-4.587381,0,0,0,0,,0.911,16
108156870,157.324219,-21.702768,264.224932,30.283457,0,0.4763,0.4592,0.0098,42.0401,0.063,90
108246330,106.977272,-48.922794,259.505732,-17.562132,0,0.4583,0.4351,0.0415,41.9006,0.08,88
108253858,82.265625,-39.257931,244.134041,-32.069325,0,0.0534,0.0477,0.0324,36.627,0.02,64
108275496,103.886719,-13.86195,225.766769,-5.379684,0,0,0,0,,0.481,53
108313467,187.558594,-32.442867,297.755361,30.215668,0,0,0,0,,0.08,92
108315597,103.535156,2.089372,211.379947,1.553631,0,0,0,0,,0.724,16
108327120,306.035156,-23.969482,19.696091,-30.350892,0,0,0,0,,0.068,16
108377516,164.003906,-4.780192,257.404125,47.627283,0,0.301,0.2959,0.0078,40.9214,0.023,62
108422825,124.804688,-24.788561,245.013348,6.360253,0,0.4115,0.5219,0.3934,42.373,0.121,90
108423541,303.925781,-40.620186,0.215743,-32.662225,0,0,0,0,,0.053,16
108495172,182.8125,1.342993,280.761714,62.472181,0,0.6412,0.664,0.0093,43.007,0.022,90
108542869,177.539062,-0.447628,272.330061,58.734587,0,0.417,0.3789,0.0143,41.5459,0.021,90
108575819,333.105469,-25.944481,25.585281,-54.563278,0,1.7882,1.7926,0.1211,45.6656,0.019,88
108584081,87.687744,-42.410164,248.635678,-28.653076,0,0.5256,0.4501,0.3663,41.9881,0.038,90
108659894,152.402344,-3.583322,244.75523,40.34297,0,0.2436,0.2959,0.4242,40.9213,0.026,42
108716871,229.570312,-4.630479,356.724311,42.402163,0,0,0,0,,0.104,16
108771817,143.964844,-23.317957,255.139062,20.905901,0,0.1257,0.1362,0.1253,39.038,0.048,42
108814371,66.621094,-19.471222,216.132725,-40.392387,0,0.1608,0.1606,0.5027,39.4285,0.031,90
108897342,7.159091,-48.922794,312.862914,-67.763449,0,0.0585,0.0647,0.018,37.318,0.012,42
108913557,346.816406,-7.782714,66.199616,-58.649956,0,0.1434,0.1509,0.0216,39.2808,0.047,52
108913976,10.546875,-20.582914,104.544573,-83.121992,0,0.2357,0.2495,0.0076,40.4976,0.016,90
108957216,322.382812,-5.229529,48.073218,-37.27096,0,0.0968,0.1069,0.014,38.4698,0.041,62
108980608,90.226128,-52.99461,260.862689,-28.770159,0,0.1153,2.3956,0.6982,46.4353,0.051,42
109026809,19.416245,-53.379799,294.211988,-63.302169,0,0.2782,0.2573,0.0211,40.5733,0.013,42
109038297,161.894531,-41.0145,279.104511,16.056774,0,0.1643,0.1662,0.0095,39.5101,0.088,90
109051091,90,-15.558919,221.467261,-18.24772,0,0.3791,2.9118,0.5714,46.9481,0.25,90
109083977,341.367188,-32.619843,13.842531,-62.251653,0,0.2214,0.2221,0.0144,40.2114,0.014,90
109088969,117.597656,-14.78593,232.87538,5.885843,0,0,0,0,,0.126,65
109152105,87.42038,-61.001064,269.931303,-30.909084,0,0.3535,0.3454,0.015,41.3103,0.045,90
109199389,88.342102,-54.724628,262.688991,-30.072703,0,0.1899,0.2365,0.0186,40.365,0.088,90
109201997,99.84375,-17.426323,227.276164,-10.441469,0,0.3455,0.3545,0.4013,41.3763,0.317,90
109233382,304.980469,-28.29155,14.578504,-30.745225,0,0.344,0.5335,0.5341,42.4306,0.058,90
109242918,211.113281,0.596842,339.401855,58.201487,0,0.2131,0.2091,0.0075,40.0646,0.034,90
109245931,188.085938,3.433834,291.208008,65.870003,0,0.3251,0.4602,0.3307,42.0456,0.024,90
109318420,304.628906,-5.67919,37.892512,-21.936281,0,0.1717,0.2053,0.0163,40.0196,0.058,90
109321076,242.929688,-23.155577,351.647643,20.23752,0,0,0,0,,0.204,16
109417439,107.578125,-40.423901,251.532147,-13.883137,0,0.2747,0.2654,0.0075,40.65,0.153,15
109431067,234.140625,-32.97485,338.575001,18.233594,0,0.2979,0.2758,0.0144,40.7454,0.344,90
109438196,84.9095,-48.727589,255.490106,-31.576514,0,0.3502,0.3416,0.023,41.2821,0.047,90
109439464,231.328125,-26.777105,340.589073,24.624053,0,0.1964,0.1674,0.0174,39.5279,0.187,90
109452173,4.396552,-57.780128,311.637136,-58.772325,0,0.2788,0.2155,0.0256,40.138,0.009,42
109496815,135,-32.97485,257.012314,8.5702,0,0.4459,0.4654,0.0436,42.075,0.219,90
109524431,204.785156,-26.610098,315.974953,35.050572,0,0.2735,2.6831,1.2757,46.7337,0.057,42
109537430,312.363281,-7.481631,39.985256,-29.600139,0,0.0799,0.0749,0.0124,37.6506,0.059,42
109626498,176.660156,-26.610098,285.412185,34.047587,0,0.1259,2.2541,0.7837,46.2744,0.051,62
109638647,228.164062,-38.491302,331.087476,16.539935,0,0,0,0,,0.084,65
109694858,212.519531,-4.780192,336.665599,52.862855,0,0,0,0,,0.031,16
109863091,33.925781,-3.284369,166.761996,-58.789106,0,0.392,0.4263,0.0184,41.848,0.022,15
109873277,100.898438,1.940072,210.31089,-0.859521,0,0,0,0,,0.933,92
109882055,287.226562,-17.113819,19.435843,-11.47564,0,0,0,0,,0.121,16
109916044,21.621094,-26.276812,208.70746,-82.128283,0,0.5458,0.57,0.0157,42.6039,0.013,90
110034581,227.109375,0.74606,359.943827,47.861983,0,0,0,0,,0.051,16
110095987,75,-47.945496,254.113274,-38.108598,0,0,0,0,,0.009,16
110107673,290.390625,-35.501846,2.813642,-21.085739,0,0,0,0,,0.098,65
110175392,216.914062,-39.644398,322.388732,19.564438,0,0.1253,2.4788,1.03,46.5253,0.091,15
110203727,102.65625,-23.480536,233.988802,-10.636439,0,1.3081,1.1551,0.0884,44.4876,0.14,88
110205532,296.820007,-43.008633,356.35318,-27.907097,0,0,0,0,,0.054,16
110229320,37.860577,-51.255806,271.659743,-59.36683,0,1.5363,1.5515,0.11,45.2795,0.033,88
110239521,44.648438,-27.11186,220.295605,-61.783357,0,0.3287,0.3545,0.5166,41.3764,0.016,67
110245068,311.132812,-0.149208,46.569333,-25.00859,0,0.256,0.2594,0.0079,40.5934,0.064,42
110255355,32.64706,-42.010422,260.673149,-68.034633,0,0.2659,0.2578,0.007,40.5781,0.013,90
110261089,286.523438,-24.132875,12.610248,-13.788254,0,0,0,0,,0.157,16
110285813,328.886719,-11.110882,45.388452,-45.755108,0,0.2006,0.2881,1.1597,40.8542,0.026,62
110317479,212.167969,-5.67919,335.441004,52.249278,0,0.5439,0.5691,0.0075,42.6001,0.023,88
110339223,16.523438,-19.31304,146.987978,-81.491923,0,0.1743,0.1862,0.007,39.7828,0.016,90
110354955,323.964844,-12.329984,40.883463,-41.989476,0,0.3185,0.3327,0.0549,41.2154,0.042,90
110418764,341.894531,-11.71976,54.787535,-57.125462,0,0.116,0.1636,0.3035,39.4725,0.042,15
110444195,176.132812,-11.872187,278.16409,47.75613,0,0.2799,0.323,0.0205,41.1414,0.022,15
110468353,27.639593,-53.379799,284.298665,-61.557421,0,0.2382,0.2535,0.021,40.5367,0.021,15
110548280,78.75,-27.11186,229.375798,-32.100233,0,0.0467,0.0818,0.0183,37.8533,0.018,42
110567709,331.875,-15.868921,40.85002,-50.436554,0,0,0,0,,0.029,16
110570640,116.367188,2.537361,216.877696,13.171291,0,0,0,0,,0.036,16
110574404,124.046051,-61.943836,275.991503,-14.543638,0,0.1011,0.0879,0.0214,38.0162,0.158,15
110609484,324.84375,-6.129201,48.668237,-39.838015,0,0.0644,0.1193,0.0176,38.7258,0.033,67
110682485,338.707306,-51.836418,339.561394,-54.450415,0,0.3289,0.3661,0.0209,41.4585,0.011,88
110715196,85.552322,-58.16037,266.586406,-31.80613,0,0.316,0.3442,0.0083,41.3017,0.064,90
110721898,11.425781,-19.78805,112.480287,-82.54315,0,0.1142,0.1439,0.221,39.1681,0.015,42
110738539,206.370972,-55.490841,310.588937,6.575368,0,0,0,0,,0.473,92
110750341,189.84375,-7.331168,297.65722,55.416988,0,0.1244,0.118,0.017,38.7005,0.019,42
110804451,107.929688,-7.632146,222.032426,0.996815,0,0,0,0,,0.592,6
110850947,180,3.433834,273.292126,63.306186,0,0.4076,0.4042,0.037,41.7113,0.021,88
110852184,161.71875,-2.836105,252.960048,47.582199,0,1.5833,1.3449,0.2301,44.8962,0.034,88
110912645,349.980469,0.298417,80.462854,-54.843749,0,0.5172,0.491,0.2935,42.2137,0.041,90
110923057,331.403931,-52.222923,342.311402,-50.265916,0,0.3357,0.2908,0.0185,40.8771,0.019,90
110959047,21.796875,-29.484461,231.691478,-81.78881,0,0.2159,0.3274,0.4825,41.1753,0.012,90
110975108,112.675781,-13.554784,229.45498,2.328935,0,0,0,0,,0.341,92
111158769,141.328125,2.537361,230.255986,34.980201,0,0.2248,0.2598,0.1248,40.5973,0.039,67
111171589,31.113281,-2.686724,161.610279,-59.95673,0,0.073,0.0916,0.0087,38.1134,0.023,42
111216091,38.320312,-40.423901,251.791582,-65.147838,0,0.5085,0.4874,0.0342,42.1948,0.02,90
111271820,308.496094,-16.334824,28.899787,-29.852321,0,0.3334,0.4097,0.0732,41.7458,0.038,62
111277141,112.324219,-36.423573,249.500008,-8.799648,0,0,0,0,,0.355,16
111294811,36.914062,-41.610443,255.475498,-65.566006,0,0.2614,0.326,0.0679,41.1646,0.012,67
111327134,201.445312,-19.946699,313.851046,42.195745,0,0,0,0,,0.076,16
111353970,12.480469,-12.024699,121.509522,-74.892259,0,0.235,0.1319,0.0788,38.9626,0.021,67
111366769,285.46875,-29.484461,7.153489,-15.05218,0,0.5256,0.5085,0.0112,42.305,0.118,88
111446272,332.289459,-54.724628,338.433226,-49.700993,0,0.237,0.4797,0.229,42.1535,0.017,90
111481946,199.160156,-0.895283,316.152852,61.327851,0,0.075,0.0785,0.0214,37.7565,0.028,42
111518007,309.199219,-37.92165,4.211433,-36.280793,0,0.4308,0.3452,0.0693,41.3092,0.036,42
111594124,146.0625,-44.993881,271.697029,6.227255,0,0,0,0,,0.236,16
111594831,212.224579,-45.783966,316.782341,14.994318,0,0,0,0,,0.081,16
111633916,5.283401,-43.605747,321.359771,-72.421805,0,0,0,0,,0.006,65
111660438,93.401161,-58.16037,266.943702,-27.679498,0,0,0,0,,0.033,65
111679787,130.253906,-3.882372,229.858505,22.190164,0,0.2774,0.2646,0.1396,40.6425,0.017,90
111716677,213.05687,-50.67416,315.77565,10.171889,0,0,0,0,,0.232,16
111722655,326.140778,-51.642994,344.809509,-47.409032,0,1.7473,1.7146,0.0682,45.5469,0.018,95
111834074,92.460938,-39.644398,246.597981,-24.495463,0,0,0,0,,0.054,65
111941650,356.132812,-32.619843,8.143441,-74.5135,0,0.1893,0.1959,0.0088,39.9058,0.012,42
111997875,146.601562,-0.447628,236.969429,37.717479,0,0.5195,0.549,0.3573,42.5056,0.09,90
112007948,77.871094,-27.279613,229.306717,-32.897645,0,0.8082,0.814,0.1223,43.5488,0.019,90
112031229,180.703125,-30.865255,290.776738,30.856198,0,0.2857,0.31,0.0301,41.0378,0.055,90
112049038,104.254662,-60.245399,270.4112,-22.650702,0,0.2569,0.245,0.0084,40.452,0.1,90
112060173,169.277344,-29.656013,279.535243,28.894845,0,0.2351,0.2525,0.0241,40.527,0.063,90
112061925,354.609375,-54.340912,324.132368,-59.67979,0,0.1159,0.1137,0.0203,38.6128,0.011,62
112099006,256.992188,-5.829153,15.079806,19.875205,0,0,0,0,,0.462,65
112103202,130.078125,-5.829153,231.54054,21.017529,0,0.067,0.0809,0.0497,37.8277,0.018,52
112109284,116.367188,-15.558919,232.953053,4.47098,0,0,0,0,,0.159,6
112163086,212.34375,-12.48276,330.947722,46.106407,0,0,0,0,,0.052,16
112220827,209.355469,-15.094787,325.678125,44.842966,0,0.3479,0.5721,0.5526,42.6137,0.081,90
112232649,11.432432,-55.682144,304.614188,-61.42746,0,0.0287,0.0345,0.0277,35.9032,0.012,90
112288243,95.449219,0.596842,209.004488,-6.316959,0,0.0379,0.0707,0.028,37.5175,0.583,90
112292777,51.503906,-24.624317,217.672322,-55.274676,0,0,0,0,,0.017,6
112301542,201.445312,-29.82786,311.76086,32.454438,0,0.1483,0.1436,0.0201,39.1633,0.051,90
112415474,57.857143,-60.245399,273.127839,-45.088676,0,0.1016,0.0799,0.0114,37.7987,0.021,62
112416509,120.761719,-7.782714,228.314957,12.081864,0,0,0,0,,0.117,6
112424999,351.914062,-18.681826,52.194249,-68.978043,0,0.1358,0.1786,0.3656,39.6829,0.026,62
112475720,205.839844,-30.345182,316.030532,31.202511,0,0.4634,0.4571,0.0096,42.0281,0.049,90
112507491,59.414062,-6.129201,196.219413,-41.086628,0,0.3127,0.3524,0.597,41.3613,0.089,90
112570177,31.816406,-40.620186,258.563863,-69.351869,0,0.4657,0.4545,0.0136,42.0134,0.011,90
112697046,69.082031,-11.71976,208.194442,-35.247652,0,0.2039,2.9914,1.1624,47.0186,0.063,42
112725115,124.129211,-57.018551,271.700943,-11.932015,0,0.0567,0.0787,0.0227,37.7622,0.29,42
112748248,100.019531,-32.797169,241.812225,-16.502525,0,0.14,0.1536,0.0124,39.3229,0.076,42
112774923,189.883179,-50.091457,300.97478,12.735044,0,0.6181,0.5554,0.0229,42.5359,0.121,42
112776534,53.4375,-0.74606,185.701481,-42.987948,0,0,0,0,,0.116,16
112786258,68.554688,-26.443335,225.597881,-40.705348,0,0,0,0,,0.035,65
112829721,119.355469,0.298417,220.350075,14.778447,0,0,0,0,,0.036,16
112833910,275.869568,-42.410164,351.747489,-13.153697,0,0.2973,0.3203,0.3273,41.1201,0.097,15
112835319,206.191406,-27.279613,317.262261,34.10382,0,0.1455,0.1403,0.0137,39.1073,0.053,42
112838400,253.562881,-59.109406,329.943394,-9.655112,0,0.2315,0.2251,0.5055,40.2445,0.113,90
112849455,239.0625,-14.940303,355.471286,28.527743,0,0.0749,2.3817,0.7768,46.4199,0.145,42
112849568,156.495529,-48.141209,279.384635,7.968242,0,0,0,0,,0.205,92
112884876,341.644745,-47.357574,344.888674,-58.324474,0,0.1609,0.1915,0.0132,39.8512,0.007,90
112891507,286.171875,-13.708317,22.115075,-9.091838,0,0.0621,0.0831,0.0103,37.8877,0.286,52
112891886,53.789062,-4.929937,190.703338,-45.161589,0,0.1371,0.1229,0.0175,38.7965,0.055,42
112906435,291.621094,-17.582775,20.793716,-15.484518,0,0.1026,2.8681,1.1842,46.9085,0.118,15
112930469,40.605469,-22.024313,207.589345,-64.31254,0,0.1815,0.1205,0.0276,38.7502,0.029,90
112954927,69.082031,-18.839405,216.384444,-37.991319,0,0.2492,2.3801,0.9007,46.4182,0.03,67
112969725,88.59375,-18.997131,224.253325,-20.842343,0,0.2889,0.4413,0.1189,41.937,0.058,62
112989415,90.175781,-38.300922,244.641818,-25.846961,0,0,0,0,,0.042,65
113044327,35.859375,-54.340912,277.472646,-58.002517,0,0.5171,0.5451,0.1692,42.4868,0.026,90
113123952,94.394531,-22.669609,230.049068,-17.255446,0,0.0987,0.0854,0.0102,37.9523,0.062,67
113195222,160.839844,-5.379379,254.512373,45.114557,0,0.2692,0.5743,0.1327,42.6236,0.04,90
113204830,26.542969,-41.810314,269.10352,-71.535356,0,0.8846,0.869,0.0195,43.7238,0.012,88
113327878,299.928223,-51.062042,347.583817,-31.255336,0,0.3471,0.3594,0.0079,41.4114,0.036,90
113329667,9.162896,-48.727589,309.5111,-68.211342,0,0,0,0,,0.01,65
113330500,188.0625,-44.993881,299.371991,17.745195,0,0.0549,0.0866,0.0199,37.9822,0.085,64
113331521,339.609375,-16.801838,44.536875,-57.598975,0,0.2582,0.3414,0.0351,41.2808,0.038,15
113372213,47.109375,-14.015684,197.557252,-55.506316,0,0.3612,0.6037,0.2087,42.7551,0.056,90
113398212,111.796875,-2.836105,219.56799,6.634382,0,0.1988,0.4299,0.3793,41.8698,0.093,15
113401933,5.762195,-59.677784,309.523741,-57.085655,0,0.3179,0.5559,0.7955,42.5382,0.012,15
113405851,204.785156,-26.610098,315.974953,35.050572,0,0.1486,0.189,0.0124,39.8189,0.057,62
113497426,4.891304,-46.964977,318.379361,-69.195769,0,0.1349,2.6269,0.5681,46.6781,0.009,42
113522149,182.109375,-40.423901,294.140383,21.71265,0,0,0,0,,0.081,16
113533602,169.804688,-28.801123,279.621655,29.862804,0,0.1436,0.16,0.0201,39.4194,0.053,42
113605848,224.824219,-35.318771,330.421162,20.637865,0,0,0,0,,0.092,65
113647260,37.45509,-59.109406,281.730988,-53.781063,0,0.1385,0.1855,0.5401,39.7745,0.028,67
113674353,317.460938,-5.829153,44.472816,-33.304631,0,1.124,1.4242,0.3157,45.05,0.079,95
113678572,320.227264,-53.18726,343.990694,-43.529214,0,0.0249,0.0638,0.0391,37.2843,0.021,64
113773376,86.132812,-7.331168,211.930953,-18.194013,0,0,0,0,,0.709,65
113793755,40.957031,-17.270004,198.004795,-62.260788,0,0,0,0,,0.019,65
113822339,187.207031,-1.193748,291.152533,61.159836,0,0.1905,2.3195,1.2544,46.3501,0.021,42
113829239,14.765625,-10.958863,129.626092,-73.73143,0,0.1543,0.1672,0.0162,39.5253,0.03,52
113831168,33.046875,-36.238361,245.956541,-70.611388,0,0.3634,2.8685,1.1762,46.9089,0.013,90
113851505,88.769531,-20.423615,225.733896,-21.233064,0,0.0668,0.0345,0.0152,35.9075,0.054,64
113904322,220.957031,-35.318771,327.445098,22.147086,0,0,0,0,,0.089,65
113909820,225.527344,-18.524391,341.28927,34.43819,0,0.2245,0.2087,0.018,40.0603,0.078,90
113914289,115.136719,-31.738394,246.460668,-4.526371,0,0,0,0,,0.497,16
113941323,220.078125,-35.136116,326.838693,22.631275,0,0.0831,2.6868,1.1843,46.7373,0.079,62
113973531,173.671875,0.447628,265.131312,57.573898,0,0.3125,0.2686,0.124,40.6794,0.017,90
113976590,322.03125,-19.31304,31.167927,-42.94772,0,0.2112,0.2105,0.0118,40.0806,0.035,42
114090538,329.765625,-40.817047,0.404481,-52.175919,0,0.1544,0.1376,0.0486,39.0622,0.013,90
114118396,298.949036,-61.001064,335.936663,-31.224402,0,0,0,0,,0.046,65
114139223,187.530609,-44.003082,298.887678,18.701221,0,0.3551,0.3761,0.0452,41.5267,0.072,67
114163906,155.394089,-52.222923,280.993713,4.147587,0,0,0,0,,0.568,53
114196389,197.954544,-53.18726,306.025336,9.562034,0,0,0,0,,0.417,16
114244753,15.996094,-14.169522,136.280096,-76.715014,0,0.6702,0.6575,0.0199,42.9809,0.017,88
114277177,233.964844,-33.510056,338.10615,17.902863,0,0.1237,0.1104,0.3377,38.5457,0.458,90
114301705,170.859375,-39.257931,284.891103,20.51119,0,0.1739,0.1799,0.015,39.701,0.09,62
114309134,275.449219,-39.83844,353.990908,-11.769612,0,0,0,0,,0.069,65
114356991,309.199219,-39.450893,2.329376,-36.488046,0,0.1494,0.1646,0.0173,39.4872,0.037,42
114396332,75.661766,-52.029728,259.268756,-37.570578,0,0.7655,0.7068,0.0354,43.1725,0.01,90
114421739,43.769531,2.089372,173.4162,-48.284247,0,1.9766,1.9957,0.046,45.9515,0.082,88
114431218,291.342865,-57.58987,339.47409,-27.085962,0,0.2646,0.2711,0.0201,40.7024,0.058,90
114467134,46.40625,-14.940303,198.467086,-56.535821,0,0.059,2.46,1.1842,46.5053,0.043,64
114478854,219.726562,-4.031936,346.839273,49.454859,0,0.6794,0.6107,0.0357,42.7856,0.093,90
114510562,46.582031,-32.442867,231.498926,-60.379752,0,0.349,0.389,0.3552,41.6128,0.009,90
114527919,200.390625,-8.536388,315.546792,53.595897,0,0,0,0,,0.037,16
114633360,340.664062,-3.433834,64.895687,-51.178167,0,0.7945,0.81,0.0175,43.5358,0.04,88
114680258,154.863281,-15.094787,257.167081,33.946005,0,0,0,0,,0.076,16
114685474,157.5,-1.940072,247.719157,45.232104,0,0.2326,0.103,1.0744,38.3847,0.041,90
114688142,115.664062,-26.110529,241.785069,-1.350296,0,0,0,0,,0.731,16
114691793,181.054688,-23.480536,289.132982,38.122701,0,0.1226,0.5292,0.4896,42.4093,0.057,42
114713298,13.897059,-52.029728,301.416412,-65.08631,0,0.2894,0.5384,0.2538,42.4545,0.011,15
114745481,10.324675,-46.768478,308.077225,-70.258349,0,0.3777,0.4757,0.0391,42.1315,0.007,15
114805967,159.785156,-12.941632,259.99986,38.661076,0,0.3862,0.3961,0.3963,41.6595,0.039,90
114809828,6.503906,-31.738394,351.61445,-82.799137,0,0.5194,0.5312,0.0101,42.4194,0.013,42
114840348,63.632812,-35.869247,237.562128,-46.324482,0,0.5995,0.6043,0.0584,42.7577,0.012,90
114843627,317.460938,2.238686,52.57073,-29.156398,0,0.133,2.7576,0.5828,46.8055,0.104,42
114933870,264.322418,-50.091457,341.03476,-9.685801,0,0.2476,0.2462,0.0135,40.464,0.13,15
114945034,30.234375,-2.238686,159.648854,-60.059322,0,0.3185,1.0916,0.3942,44.3355,0.022,90
114997468,77.167969,-21.381943,222.430628,-31.703263,0,0.2809,0.2913,0.008,40.8822,0.03,90
115038377,79.974091,-54.148899,261.785294,-34.910901,0,0.3691,0.3785,0.0092,41.543,0.022,90
115101113,149.0625,-0.149208,238.521428,39.881422,0,0,0,0,,0.031,16
115156765,86.314651,-46.571846,253.141835,-30.356363,0,0,0,0,,0.052,16
115177326,50.273438,-21.863451,212.454846,-55.674831,0,2.5637,2.5026,0.0665,46.5505,0.018,88
115190109,8.789062,-23.480536,76.793068,-84.81941,0,0.7541,0.7543,0.0337,43.3457,0.015,88
115209058,158.554688,-41.212543,276.943537,14.632859,0,0.2457,0.543,0.2846,42.4767,0.092,62
115213621,101.777344,-16.334824,227.090592,-8.30109,0,0,0,0,,0.543,16
115230721,176.484375,-34.772018,287.975964,26.190264,0,0,0,0,,0.074,65
115240829,24.960938,-12.177298,162.489509,-71.229421,0,0.2879,0.278,0.0219,40.7654,0.018,15
115304173,338.378906,-30.691587,17.866739,-59.724708,0,0.104,0.0848,0.0175,37.9352,0.013,62
115307554,122.167969,-32.442867,250.138255,0.213889,0,0,0,0,,0.975,16
115319335,206.894531,-10.806923,324.540471,49.694804,0,0.3203,0.3756,0.0886,41.5235,0.059,90
115402304,123.082191,-49.117878,264.574001,-8.244443,0,0,0,0,,0.286,16
115483018,14.2891,-50.67416,300.665941,-66.428925,0,0.4023,0.4626,0.093,42.0593,0.011,90
115508066,324.96048,-42.410164,358.573094,-48.424615,0,0.1556,0.1655,0.0228,39.4998,0.017,15
115531862,101.601562,-22.831406,232.972297,-11.241122,0,0,0,0,,0.113,6
115557395,74.640717,-59.109406,268.220722,-37.398279,0,0.1297,0.0831,0.0301,37.8872,0.019,90
115557873,17.578125,-15.249383,144.157119,-77.336581,0,0,0,0,,0.025,65
115609783,73.828125,-40.817047,244.980844,-38.675919,0,0,0,0,,0.017,65
115624137,129.642853,-50.86816,268.44122,-5.773859,0,0,0,0,,0.804,16
115634018,23.90625,-1.342993,147.11596,-62.121939,0,0.2192,0.204,1.1327,40.0041,0.03,90
115649960,151.699219,-3.284369,243.861719,40.00258,0,0.176,0.17,0.0091,39.5639,0.029,67
115713701,343.828125,-20.264481,41.15168,-62.614441,0,0.0307,0.0592,0.0151,37.1144,0.029,64
115744973,217.792969,-13.554784,336.80251,42.66331,0,0.2761,0.2323,0.0238,40.3219,0.069,52
115766960,7.558594,-34.228867,334.31429,-81.565279,0,0.1675,0.2191,0.422,40.1785,0.01,90
115771765,1.933594,-16.334824,77.527234,-75.200875,0,0.4286,0.2139,1.2412,40.1197,0.021,15
115808712,323.085938,1.64151,55.670613,-34.157215,0,0.5574,0.5495,0.01,42.5081,0.041,15
115827173,170.850616,-44.796005,286.926336,15.322399,0,0,0,0,,0.079,16
115839540,225.703125,-28.801123,334.800235,25.820372,0,0.1411,0.1367,0.0117,39.0464,0.115,42
115870014,78.925781,-7.481631,208.670631,-24.667319,0,0,0,0,,0.117,16
115870585,97.433037,-48.141209,256.59836,-23.314345,0,0,0,0,,0.046,65
115910890,118.125,-26.110529,242.899913,0.557669,0,0,0,0,,0.445,16
115912282,85.078125,-28.801123,233.11576,-27.248329,0,0,0,0,,0.024,65
115915799,308.496094,-41.0145,0.323166,-36.14189,0,0,0,0,,0.028,65
115969914,175.829269,-51.836418,292.354875,9.630873,0,0,0,0,,0.171,16
115989107,284.704712,-42.210369,354.517014,-19.122015,0,0.5087,0.5566,0.1389,42.5414,0.076,90
116040256,137.8125,-38.491302,262.704283,6.619813,0,0,0,0,,0.35,92
116050087,232.558594,-23.969482,343.483757,26.133807,0,0,0,0,,0.115,65
116089188,2.988281,-6.579593,96.612839,-67.411227,0,0.3155,0.2847,0.4442,40.825,0.028,52
116147363,25.488281,-36.423573,257.018146,-75.822965,0,0.3651,0.4371,0.5145,41.9124,0.015,62
116166781,341.71875,-11.26298,55.321192,-56.733638,0,0.7594,0.8426,0.058,43.6413,0.041,90
116183683,336.483856,-61.37841,328.072405,-48.031901,0,0.128,0.1303,0.0191,38.9336,0.026,42
116304152,101.565422,-50.091457,259.439588,-21.264025,0,0.7281,0.6615,0.0441,42.9968,0.058,15
116345919,173.429199,-47.749653,289.655164,13.108511,0,0.1704,0.1848,0.0992,39.7657,0.147,42
116351667,120.058594,-7.180756,227.426661,11.776906,0,0,0,0,,0.066,65
116375549,52.159092,-48.922794,259.463323,-52.775174,0,0,0,0,,0.011,16
116410559,29.882812,-21.542267,196.801265,-73.532528,0,0.3389,0.3456,0.0157,41.3117,0.016,90
116431587,160.3125,-20.582914,266.11075,32.821167,0,0.2762,0.3316,0.4534,41.2072,0.035,90
116432654,210.410156,-20.105511,324.559818,39.79965,0,0,0,0,,0.06,65
116441198,285.996094,-33.152889,3.803973,-16.866118,0,0.3777,0.3532,0.0314,41.3672,0.087,90
116451501,216.386719,-35.318771,323.771807,23.715855,0,0,0,0,,0.072,65
116479961,267.890625,-1.940072,24.226362,12.375036,0,0,0,0,,0.409,65
116482346,291.315796,-51.062042,346.649574,-25.908179,0,0,0,0,,0.06,65
116532135,231.679688,-14.323464,350.033083,33.989531,0,0.2972,0.3553,0.2617,41.3819,0.119,90
116541363,239.589844,-12.941632,357.552743,29.499104,0,0,0,0,,0.161,16
116598895,114.065216,-46.964977,259.656511,-12.431008,0,0.2873,0.2961,0.0258,40.9225,0.195,90
116619873,275.181824,-59.488411,335.174937,-19.419008,0,0,0,0,,0.082,65
116673023,71.191406,-17.270004,215.441267,-35.559404,0,0,0,0,,0.038,65
116679053,140.976562,3.732834,228.783975,35.301875,0,0.5547,0.519,0.0163,42.3585,0.032,42
116697120,72.246094,2.089372,195.837207,-25.867661,0,0.316,0.2924,0.841,40.8911,0.077,15
116704758,312.714844,-22.346588,23.835434,-35.671937,0,1.6903,2.0762,0.1813,46.0565,0.102,88
116872334,233.085938,-41.610443,332.493671,11.844005,0,0,0,0,,0.151,16
116908137,108.105469,3.284369,212.392171,6.16337,0,0.0564,0.0782,0.0188,37.7487,0.174,15
116913755,171.5625,-4.331149,266.510509,52.411004,0,0,0,0,,0.048,16
116977094,340.664062,-21.863451,36.021239,-60.316702,0,0.1067,0.0897,0.0263,38.0641,0.022,42
117018439,304.903839,-61.189777,335.573,-34.091551,0,0.1349,0.1322,0.0358,38.9681,0.039,88
117062998,63.28125,-21.863451,217.869933,-44.111805,0,0.3157,0.311,0.0138,41.0462,0.031,90
117065327,337.675781,-18.524391,40.29644,-56.571878,0,0.2875,0.3122,0.9331,41.0553,0.036,90
117070180,109.511719,-30,242.636604,-7.972962,0,0.1101,0.1126,0.014,38.5912,0.166,42
117091899,230.976562,0.447628,3.252408,44.727841,0,0.5064,0.5027,0.0281,42.2751,0.049,90
117185951,191.953125,-28.801123,301.973179,34.063876,0,0.2812,0.3072,0.8233,41.0148,0.066,90
